run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
90;x3;x3_x1_x6_x2_x4_x5;10.531386600000019;257;67.58984375;x3, x1*x5, x4**2, x2*x4, x6*x4, x1*x4, x2**2, x6*x2, x1*x2, x6**2, x1*x6, x1**2, x5**3, x4*x5**2, x2*x5**2, x6*x5**2;['x3', 'x1', 'x6', 'x2', 'x4', 'x5']
91;x6;x6_x5_x4_x2_x1_x3;14.45047420000003;351;67.59375;x5, x6*x3, x1**2, x2*x1, x4*x1, x6*x1, x2**2, x4*x2, x6*x2, x4**2, x6*x4, x6**2, x3**3, x1*x3**2, x2*x3**2, x4*x3**2;['x6', 'x5', 'x4', 'x2', 'x1', 'x3']
92;x1;x1_x6_x5_x2_x4_x3;14.783713600000056;352;38.19140625;x1, x6*x3, x4**2, x2*x4, x5*x4, x6*x4, x2**2, x5*x2, x6*x2, x5**2, x6*x5, x6**2, x3**3, x4*x3**2, x2*x3**2, x5*x3**2;['x1', 'x6', 'x5', 'x2', 'x4', 'x3']
93;x3;x3_x5_x1_x4_x2_x6;2.2785239999999476;144;13.48828125;x3, x5*x6, x2**2, x4*x2, x1*x2, x5*x2, x4**2, x1*x4, x5*x4, x1**2, x5*x1, x5**2, x6**3, x2*x6**2, x4*x6**2, x1*x6**2;['x3', 'x5', 'x1', 'x4', 'x2', 'x6']
94;x3;x3_x1_x4_x5_x2_x6;2.0191906999999674;149;13.33203125;x3, x1*x6, x2**2, x5*x2, x4*x2, x1*x2, x5**2, x4*x5, x1*x5, x4**2, x1*x4, x1**2, x6**3, x2*x6**2, x5*x6**2, x4*x6**2;['x3', 'x1', 'x4', 'x5', 'x2', 'x6']
95;x4;x4_x3_x2_x1_x5_x6;2.14532429999997;144;13.34375;x4, x3*x6, x5**2, x1*x5, x2*x5, x3*x5, x1**2, x2*x1, x3*x1, x2**2, x3*x2, x3**2, x6**3, x5*x6**2, x1*x6**2, x2*x6**2;['x4', 'x3', 'x2', 'x1', 'x5', 'x6']
96;x2;x2_x4_x3_x1_x6_x5;2.7887887999999066;161;13.34375;x2, x4*x5, x6**2, x1*x6, x3*x6, x4*x6, x1**2, x3*x1, x4*x1, x3**2, x4*x3, x4**2, x5**3, x6*x5**2, x1*x5**2, x3*x5**2;['x2', 'x4', 'x3', 'x1', 'x6', 'x5']
97;x6;x6_x1_x5_x4_x3_x2;11.464406300000064;342;50.73828125;x1, x6*x2, x3**2, x4*x3, x5*x3, x6*x3, x4**2, x5*x4, x6*x4, x5**2, x6*x5, x6**2, x2**3, x3*x2**2, x4*x2**2, x5*x2**2;['x6', 'x1', 'x5', 'x4', 'x3', 'x2']
98;x1;x1_x3_x4_x5_x6_x2;3.5462406999999985;163;51.78515625;x1, x3*x2, x6**2, x5*x6, x4*x6, x3*x6, x5**2, x4*x5, x3*x5, x4**2, x3*x4, x3**2, x2**3, x6*x2**2, x5*x2**2, x4*x2**2;['x1', 'x3', 'x4', 'x5', 'x6', 'x2']
99;x2;x2_x3_x4_x5_x6_x1;3.450836699999968;164;32.20703125;x2, x3*x1, x6**2, x5*x6, x4*x6, x3*x6, x5**2, x4*x5, x3*x5, x4**2, x3*x4, x3**2, x1**3, x6*x1**2, x5*x1**2, x4*x1**2;['x2', 'x3', 'x4', 'x5', 'x6', 'x1']
100;x2;x2_x6_x1_x4_x5_x3;11.468541100000039;343;22.671875;x2, x6*x3, x5**2, x4*x5, x1*x5, x6*x5, x4**2, x1*x4, x6*x4, x1**2, x6*x1, x6**2, x3**3, x5*x3**2, x4*x3**2, x1*x3**2;['x2', 'x6', 'x1', 'x4', 'x5', 'x3']
